timestamp,zone,hour,day_of_week,is_weekend,temp_c,zone_population,zone_ev_users,zone_chargers,zone_grid_capacity,ev_demand_kw
2026-02-24T08:00:00,Indiranagar,16,0,0,24.91,98000,2100,10,4800,1006
2026-02-24T09:00:00,Indiranagar,17,0,0,24.91,98000,2100,10,4800,951
2026-02-24T10:00:00,Indiranagar,18,0,0,24.91,98000,2100,10,4800,1857
2026-02-24T11:00:00,Indiranagar,19,0,0,24.91,98000,2100,10,4800,1931
2026-02-24T12:00:00,Indiranagar,20,0,0,24.91,98000,2100,10,4800,1911
2026-02-24T13:00:00,Indiranagar,21,0,0,24.91,98000,2100,10,4800,1726
2026-02-24T14:00:00,Indiranagar,22,0,0,24.91,98000,2100,10,4800,996
2026-02-24T15:00:00,Indiranagar,23,0,0,24.91,98000,2100,10,4800,863
2026-02-23T16:00:00,Yelahanka,0,0,0,24.91,210000,1800,6,7200,920
2026-02-23T17:00:00,Yelahanka,1,0,0,24.91,210000,1800,6,7200,970
2026-02-23T18:00:00,Yelahanka,2,0,0,24.91,210000,1800,6,7200,830
2026-02-23T19:00:00,Yelahanka,3,0,0,24.91,210000,1800,6,7200,932
2026-02-23T20:00:00,Yelahanka,4,0,0,24.91,210000,1800,6,7200,1002
2026-02-23T21:00:00,Yelahanka,5,0,0,24.91,210000,1800,6,7200,891
2026-02-23T22:00:00,Yelahanka,6,0,0,24.91,210000,1800,6,7200,1212
2026-02-23T23:00:00,Yelahanka,7,0,0,24.91,210000,1800,6,7200,1662
2026-02-24T00:00:00,Yelahanka,8,0,0,24.91,210000,1800,6,7200,2303
2026-02-24T01:00:00,Yelahanka,9,0,0,24.91,210000,1800,6,7200,2259
2026-02-24T02:00:00,Yelahanka,10,0,0,24.91,210000,1800,6,7200,1506
2026-02-24T03:00:00,Yelahanka,11,0,0,24.91,210000,1800,6,7200,1343
2026-02-24T04:00:00,Yelahanka,12,0,0,24.91,210000,1800,6,7200,1261
2026-02-24T05:00:00,Yelahanka,13,0,0,24.91,210000,1800,6,7200,1262
2026-02-24T06:00:00,Yelahanka,14,0,0,24.91,210000,1800,6,7200,1307
2026-02-24T07:00:00,Yelahanka,15,0,0,24.91,210000,1800,6,7200,1321
2026-02-24T08:00:00,Yelahanka,16,0,0,24.91,210000,1800,6,7200,1373
2026-02-24T09:00:00,Yelahanka,17,0,0,24.91,210000,1800,6,7200,1561
2026-02-24T10:00:00,Yelahanka,18,0,0,24.91,210000,1800,6,7200,2671
2026-02-24T11:00:00,Yelahanka,19,0,0,24.91,210000,1800,6,7200,2566
2026-02-24T12:00:00,Yelahanka,20,0,0,24.91,210000,1800,6,7200,2770
2026-02-24T13:00:00,Yelahanka,21,0,0,24.91,210000,1800,6,7200,2824
2026-02-24T14:00:00,Yelahanka,22,0,0,24.91,210000,1800,6,7200,1514
2026-02-24T15:00:00,Yelahanka,23,0,0,24.91,210000,1800,6,7200,1186
2026-02-23T16:00:00,HSR Layout,0,0,0,24.91,188000,3350,11,6900,1608
2026-02-23T17:00:00,HSR Layout,1,0,0,24.91,188000,3350,11,6900,1564
2026-02-23T18:00:00,HSR Layout,2,0,0,24.91,188000,3350,11,6900,1642
2026-02-23T19:00:00,HSR Layout,3,0,0,24.91,188000,3350,11,6900,1690
2026-02-23T20:00:00,HSR Layout,4,0,0,24.91,188000,3350,11,6900,1685
2026-02-23T21:00:00,HSR Layout,5,0,0,24.91,188000,3350,11,6900,1769
2026-02-23T22:00:00,HSR Layout,6,0,0,24.91,188000,3350,11,6900,2102
2026-02-23T23:00:00,HSR Layout,7,0,0,24.91,188000,3350,11,6900,2521
2026-02-24T00:00:00,HSR Layout,8,0,0,24.91,188000,3350,11,6900,4287
2026-02-24T01:00:00,HSR Layout,9,0,0,24.91,188000,3350,11,6900,3907
2026-02-24T02:00:00,HSR Layout,10,0,0,24.91,188000,3350,11,6900,2818
2026-02-24T03:00:00,HSR Layout,11,0,0,24.91,188000,3350,11,6900,2383
2026-02-24T04:00:00,HSR Layout,12,0,0,24.91,188000,3350,11,6900,2521
2026-02-24T05:00:00,HSR Layout,13,0,0,24.91,188000,3350,11,6900,2331
2026-02-24T06:00:00,HSR Layout,14,0,0,24.91,188000,3350,11,6900,2536
2026-02-24T07:00:00,HSR Layout,15,0,0,24.91,188000,3350,11,6900,2369
2026-02-24T08:00:00,HSR Layout,16,0,0,24.91,188000,3350,11,6900,2354
2026-02-24T09:00:00,HSR Layout,17,0,0,24.91,188000,3350,11,6900,2524
2026-02-24T10:00:00,HSR Layout,18,0,0,24.91,188000,3350,11,6900,5126
2026-02-24T11:00:00,HSR Layout,19,0,0,24.91,188000,3350,11,6900,5147
2026-02-24T12:00:00,HSR Layout,20,0,0,24.91,188000,3350,11,6900,4856
2026-02-24T13:00:00,HSR Layout,21,0,0,24.91,188000,3350,11,6900,5113
2026-02-24T14:00:00,HSR Layout,22,0,0,24.91,188000,3350,11,6900,2818
2026-02-24T15:00:00,HSR Layout,23,0,0,24.91,188000,3350,11,6900,2058
2026-02-23T16:00:00,Marathahalli,0,0,0,24.91,236000,3620,13,7600,1988
2026-02-23T17:00:00,Marathahalli,1,0,0,24.91,236000,3620,13,7600,2118
2026-02-23T18:00:00,Marathahalli,2,0,0,24.91,236000,3620,13,7600,2025
2026-02-23T19:00:00,Marathahalli,3,0,0,24.91,236000,3620,13,7600,1859
2026-02-23T20:00:00,Marathahalli,4,0,0,24.91,236000,3620,13,7600,1944
2026-02-23T21:00:00,Marathahalli,5,0,0,24.91,236000,3620,13,7600,2041
2026-02-23T22:00:00,Marathahalli,6,0,0,24.91,236000,3620,13,7600,2274
2026-02-23T23:00:00,Marathahalli,7,0,0,24.91,236000,3620,13,7600,3358
2026-02-24T00:00:00,Marathahalli,8,0,0,24.91,236000,3620,13,7600,5241
2026-02-24T01:00:00,Marathahalli,9,0,0,24.91,236000,3620,13,7600,5063
2026-02-24T02:00:00,Marathahalli,10,0,0,24.91,236000,3620,13,7600,3226
2026-02-24T03:00:00,Marathahalli,11,0,0,24.91,236000,3620,13,7600,2670
2026-02-24T04:00:00,Marathahalli,12,0,0,24.91,236000,3620,13,7600,2773
2026-02-24T05:00:00,Marathahalli,13,0,0,24.91,236000,3620,13,7600,2793
2026-02-24T06:00:00,Marathahalli,14,0,0,24.91,236000,3620,13,7600,2794
2026-02-24T07:00:00,Marathahalli,15,0,0,24.91,236000,3620,13,7600,3094
2026-02-24T08:00:00,Marathahalli,16,0,0,24.91,236000,3620,13,7600,2635
2026-02-24T09:00:00,Marathahalli,17,0,0,24.91,236000,3620,13,7600,3267
2026-02-24T10:00:00,Marathahalli,18,0,0,24.91,236000,3620,13,7600,5735
2026-02-24T11:00:00,Marathahalli,19,0,0,24.91,236000,3620,13,7600,4784
2026-02-24T12:00:00,Marathahalli,20,0,0,24.91,236000,3620,13,7600,5707
2026-02-24T13:00:00,Marathahalli,21,0,0,24.91,236000,3620,13,7600,5915
2026-02-24T14:00:00,Marathahalli,22,0,0,24.91,236000,3620,13,7600,3470
2026-02-24T15:00:00,Marathahalli,23,0,0,24.91,236000,3620,13,7600,2323
2026-02-23T16:00:00,Jayanagar,0,0,0,24.91,154000,2550,9,5600,990
2026-02-23T17:00:00,Jayanagar,1,0,0,24.91,154000,2550,9,5600,1055
2026-02-23T18:00:00,Jayanagar,2,0,0,24.91,154000,2550,9,5600,1008
2026-02-23T19:00:00,Jayanagar,3,0,0,24.91,154000,2550,9,5600,1044
2026-02-23T20:00:00,Jayanagar,4,0,0,24.91,154000,2550,9,5600,981
2026-02-23T21:00:00,Jayanagar,5,0,0,24.91,154000,2550,9,5600,960
2026-02-23T22:00:00,Jayanagar,6,0,0,24.91,154000,2550,9,5600,1206
2026-02-23T23:00:00,Jayanagar,7,0,0,24.91,154000,2550,9,5600,1687
2026-02-24T00:00:00,Jayanagar,8,0,0,24.91,154000,2550,9,5600,2475
2026-02-24T01:00:00,Jayanagar,9,0,0,24.91,154000,2550,9,5600,2575
2026-02-24T02:00:00,Jayanagar,10,0,0,24.91,154000,2550,9,5600,1689
2026-02-24T03:00:00,Jayanagar,11,0,0,24.91,154000,2550,9,5600,1589
2026-02-24T04:00:00,Jayanagar,12,0,0,24.91,154000,2550,9,5600,1394
2026-02-24T05:00:00,Jayanagar,13,0,0,24.91,154000,2550,9,5600,1672
2026-02-24T06:00:00,Jayanagar,14,0,0,24.91,154000,2550,9,5600,1459
2026-02-24T07:00:00,Jayanagar,15,0,0,24.91,154000,2550,9,5600,1415
2026-02-24T08:00:00,Jayanagar,16,0,0,24.91,154000,2550,9,5600,1446
2026-02-24T09:00:00,Jayanagar,17,0,0,24.91,154000,2550,9,5600,1651
2026-02-24T10:00:00,Jayanagar,18,0,0,24.91,154000,2550,9,5600,2907
2026-02-24T11:00:00,Jayanagar,19,0,0,24.91,154000,2550,9,5600,2664
2026-02-24T12:00:00,Jayanagar,20,0,0,24.91,154000,2550,9,5600,3090
2026-02-24T13:00:00,Jayanagar,21,0,0,24.91,154000,2550,9,5600,2734
2026-02-24T14:00:00,Jayanagar,22,0,0,24.91,154000,2550,9,5600,1544
2026-02-24T15:00:00,Jayanagar,23,0,0,24.91,154000,2550,9,5600,1354
2026-02-23T16:00:00,Rajajinagar,0,0,0,24.91,172000,2480,8,6100,1090
2026-02-23T17:00:00,Rajajinagar,1,0,0,24.91,172000,2480,8,6100,1077
2026-02-23T18:00:00,Rajajinagar,2,0,0,24.91,172000,2480,8,6100,1076
2026-02-23T19:00:00,Rajajinagar,3,0,0,24.91,172000,2480,8,6100,1121
2026-02-23T20:00:00,Rajajinagar,4,0,0,24.91,172000,2480,8,6100,1235
2026-02-23T21:00:00,Rajajinagar,5,0,0,24.91,172000,2480,8,6100,941
2026-02-23T22:00:00,Rajajinagar,6,0,0,24.91,172000,2480,8,6100,1473
2026-02-23T23:00:00,Rajajinagar,7,0,0,24.91,172000,2480,8,6100,1963
2026-02-24T00:00:00,Rajajinagar,8,0,0,24.91,172000,2480,8,6100,2876
2026-02-24T01:00:00,Rajajinagar,9,0,0,24.91,172000,2480,8,6100,2931
2026-02-24T02:00:00,Rajajinagar,10,0,0,24.91,172000,2480,8,6100,1824
2026-02-24T03:00:00,Rajajinagar,11,0,0,24.91,172000,2480,8,6100,1672
2026-02-24T04:00:00,Rajajinagar,12,0,0,24.91,172000,2480,8,6100,1479
2026-02-24T05:00:00,Rajajinagar,13,0,0,24.91,172000,2480,8,6100,1446
2026-02-24T06:00:00,Rajajinagar,14,0,0,24.91,172000,2480,8,6100,1510
2026-02-24T07:00:00,Rajajinagar,15,0,0,24.91,172000,2480,8,6100,1564
2026-02-24T08:00:00,Rajajinagar,16,0,0,24.91,172000,2480,8,6100,1637
2026-02-24T09:00:00,Rajajinagar,17,0,0,24.91,172000,2480,8,6100,1788
2026-02-24T10:00:00,Rajajinagar,18,0,0,24.91,172000,2480,8,6100,3131
2026-02-24T11:00:00,Rajajinagar,19,0,0,24.91,172000,2480,8,6100,3237
2026-02-24T12:00:00,Rajajinagar,20,0,0,24.91,172000,2480,8,6100,3006
2026-02-24T13:00:00,Rajajinagar,21,0,0,24.91,172000,2480,8,6100,2958
2026-02-24T14:00:00,Rajajinagar,22,0,0,24.91,172000,2480,8,6100,1794
2026-02-24T15:00:00,Rajajinagar,23,0,0,24.91,172000,2480,8,6100,1185
2026-02-23T16:00:00,Banashankari,0,0,0,24.91,198000,2760,9,6400,1310
2026-02-23T17:00:00,Banashankari,1,0,0,24.91,198000,2760,9,6400,1246
2026-02-23T18:00:00,Banashankari,2,0,0,24.91,198000,2760,9,6400,1302
2026-02-23T19:00:00,Banashankari,3,0,0,24.91,198000,2760,9,6400,1224
2026-02-23T20:00:00,Banashankari,4,0,0,24.91,198000,2760,9,6400,1229
2026-02-23T21:00:00,Banashankari,5,0,0,24.91,198000,2760,9,6400,1269
2026-02-23T22:00:00,Banashankari,6,0,0,24.91,198000,2760,9,6400,1792
2026-02-23T23:00:00,Banashankari,7,0,0,24.91,198000,2760,9,6400,2000
2026-02-24T00:00:00,Banashankari,8,0,0,24.91,198000,2760,9,6400,3047
2026-02-24T01:00:00,Banashankari,9,0,0,24.91,198000,2760,9,6400,3445
2026-02-24T02:00:00,Banashankari,10,0,0,24.91,198000,2760,9,6400,1892
2026-02-24T03:00:00,Banashankari,11,0,0,24.91,198000,2760,9,6400,2010
2026-02-24T04:00:00,Banashankari,12,0,0,24.91,198000,2760,9,6400,1832
2026-02-24T05:00:00,Banashankari,13,0,0,24.91,198000,2760,9,6400,1887
2026-02-24T06:00:00,Banashankari,14,0,0,24.91,198000,2760,9,6400,1826
2026-02-24T07:00:00,Banashankari,15,0,0,24.91,198000,2760,9,6400,1808
2026-02-24T08:00:00,Banashankari,16,0,0,24.91,198000,2760,9,6400,1710
2026-02-24T09:00:00,Banashankari,17,0,0,24.91,198000,2760,9,6400,2027
2026-02-24T10:00:00,Banashankari,18,0,0,24.91,198000,2760,9,6400,3994
2026-02-24T11:00:00,Banashankari,19,0,0,24.91,198000,2760,9,6400,3911
2026-02-24T12:00:00,Banashankari,20,0,0,24.91,198000,2760,9,6400,4094
2026-02-24T13:00:00,Banashankari,21,0,0,24.91,198000,2760,9,6400,3635
2026-02-24T14:00:00,Banashankari,22,0,0,24.91,198000,2760,9,6400,2078
2026-02-24T15:00:00,Banashankari,23,0,0,24.91,198000,2760,9,6400,1757
2026-02-23T16:00:00,Bellandur,0,0,0,24.91,214000,3480,12,7050,1754
2026-02-23T17:00:00,Bellandur,1,0,0,24.91,214000,3480,12,7050,1876
2026-02-23T18:00:00,Bellandur,2,0,0,24.91,214000,3480,12,7050,1572
2026-02-23T19:00:00,Bellandur,3,0,0,24.91,214000,3480,12,7050,1872
2026-02-23T20:00:00,Bellandur,4,0,0,24.91,214000,3480,12,7050,1547
2026-02-23T21:00:00,Bellandur,5,0,0,24.91,214000,3480,12,7050,1558
2026-02-23T22:00:00,Bellandur,6,0,0,24.91,214000,3480,12,7050,2391
2026-02-23T23:00:00,Bellandur,7,0,0,24.91,214000,3480,12,7050,2664
2026-02-24T00:00:00,Bellandur,8,0,0,24.91,214000,3480,12,7050,4310
2026-02-24T01:00:00,Bellandur,9,0,0,24.91,214000,3480,12,7050,4245
2026-02-24T02:00:00,Bellandur,10,0,0,24.91,214000,3480,12,7050,2664
2026-02-24T03:00:00,Bellandur,11,0,0,24.91,214000,3480,12,7050,2585
2026-02-24T04:00:00,Bellandur,12,0,0,24.91,214000,3480,12,7050,2646
2026-02-24T05:00:00,Bellandur,13,0,0,24.91,214000,3480,12,7050,2563
2026-02-24T06:00:00,Bellandur,14,0,0,24.91,214000,3480,12,7050,2328
2026-02-24T07:00:00,Bellandur,15,0,0,24.91,214000,3480,12,7050,2477
2026-02-24T08:00:00,Bellandur,16,0,0,24.91,214000,3480,12,7050,2578
2026-02-24T09:00:00,Bellandur,17,0,0,24.91,214000,3480,12,7050,2572
2026-02-24T10:00:00,Bellandur,18,0,0,24.91,214000,3480,12,7050,5286
2026-02-24T11:00:00,Bellandur,19,0,0,24.91,214000,3480,12,7050,5116
2026-02-24T12:00:00,Bellandur,20,0,0,24.91,214000,3480,12,7050,5161
2026-02-24T13:00:00,Bellandur,21,0,0,24.91,214000,3480,12,7050,5596
2026-02-24T14:00:00,Bellandur,22,0,0,24.91,214000,3480,12,7050,2890
2026-02-24T15:00:00,Bellandur,23,0,0,24.91,214000,3480,12,7050,2339
2026-02-23T16:00:00,Malleshwaram,0,0,0,24.91,146000,2290,9,5750,893
2026-02-23T17:00:00,Malleshwaram,1,0,0,24.91,146000,2290,9,5750,888
2026-02-23T18:00:00,Malleshwaram,2,0,0,24.91,146000,2290,9,5750,864
2026-02-23T19:00:00,Malleshwaram,3,0,0,24.91,146000,2290,9,5750,901
2026-02-23T20:00:00,Malleshwaram,4,0,0,24.91,146000,2290,9,5750,972
2026-02-23T21:00:00,Malleshwaram,5,0,0,24.91,146000,2290,9,5750,929
2026-02-23T22:00:00,Malleshwaram,6,0,0,24.91,146000,2290,9,5750,1121
2026-02-23T23:00:00,Malleshwaram,7,0,0,24.91,146000,2290,9,5750,1432
2026-02-24T00:00:00,Malleshwaram,8,0,0,24.91,146000,2290,9,5750,2287
2026-02-24T01:00:00,Malleshwaram,9,0,0,24.91,146000,2290,9,5750,2331
2026-02-24T02:00:00,Malleshwaram,10,0,0,24.91,146000,2290,9,5750,1455
2026-02-24T03:00:00,Malleshwaram,11,0,0,24.91,146000,2290,9,5750,1328
2026-02-24T04:00:00,Malleshwaram,12,0,0,24.91,146000,2290,9,5750,1245
2026-02-24T05:00:00,Malleshwaram,13,0,0,24.91,146000,2290,9,5750,1239
2026-02-24T06:00:00,Malleshwaram,14,0,0,24.91,146000,2290,9,5750,1275
2026-02-24T07:00:00,Malleshwaram,15,0,0,24.91,146000,2290,9,5750,1355
2026-02-24T08:00:00,Malleshwaram,16,0,0,24.91,146000,2290,9,5750,1402
2026-02-24T09:00:00,Malleshwaram,17,0,0,24.91,146000,2290,9,5750,1556
2026-02-24T10:00:00,Malleshwaram,18,0,0,24.91,146000,2290,9,5750,2655
2026-02-24T11:00:00,Malleshwaram,19,0,0,24.91,146000,2290,9,5750,2676
2026-02-24T12:00:00,Malleshwaram,20,0,0,24.91,146000,2290,9,5750,2726
2026-02-24T13:00:00,Malleshwaram,21,0,0,24.91,146000,2290,9,5750,2657
2026-02-24T14:00:00,Malleshwaram,22,0,0,24.91,146000,2290,9,5750,1539
2026-02-24T15:00:00,Malleshwaram,23,0,0,24.91,146000,2290,9,5750,1287
2026-02-23T16:00:00,KR Puram,0,0,0,24.91,223000,3180,10,7350,1652
2026-02-23T17:00:00,KR Puram,1,0,0,24.91,223000,3180,10,7350,1690
2026-02-23T18:00:00,KR Puram,2,0,0,24.91,223000,3180,10,7350,1630
2026-02-23T19:00:00,KR Puram,3,0,0,24.91,223000,3180,10,7350,1810
2026-02-23T20:00:00,KR Puram,4,0,0,24.91,223000,3180,10,7350,1709
2026-02-23T21:00:00,KR Puram,5,0,0,24.91,223000,3180,10,7350,1802
2026-02-23T22:00:00,KR Puram,6,0,0,24.91,223000,3180,10,7350,2080
2026-02-23T23:00:00,KR Puram,7,0,0,24.91,223000,3180,10,7350,2518
2026-02-24T00:00:00,KR Puram,8,0,0,24.91,223000,3180,10,7350,4086
2026-02-24T01:00:00,KR Puram,9,0,0,24.91,223000,3180,10,7350,4060
2026-02-24T02:00:00,KR Puram,10,0,0,24.91,223000,3180,10,7350,2710
2026-02-24T03:00:00,KR Puram,11,0,0,24.91,223000,3180,10,7350,2630
2026-02-24T04:00:00,KR Puram,12,0,0,24.91,223000,3180,10,7350,2431
2026-02-24T05:00:00,KR Puram,13,0,0,24.91,223000,3180,10,7350,2413
2026-02-24T06:00:00,KR Puram,14,0,0,24.91,223000,3180,10,7350,2479
2026-02-24T07:00:00,KR Puram,15,0,0,24.91,223000,3180,10,7350,2338
2026-02-24T08:00:00,KR Puram,16,0,0,24.91,223000,3180,10,7350,2502
2026-02-24T09:00:00,KR Puram,17,0,0,24.91,223000,3180,10,7350,2676
2026-02-24T10:00:00,KR Puram,18,0,0,24.91,223000,3180,10,7350,4868
2026-02-24T11:00:00,KR Puram,19,0,0,24.91,223000,3180,10,7350,5356
2026-02-24T12:00:00,KR Puram,20,0,0,24.91,223000,3180,10,7350,5020
2026-02-24T13:00:00,KR Puram,21,0,0,24.91,223000,3180,10,7350,5641
2026-02-24T14:00:00,KR Puram,22,0,0,24.91,223000,3180,10,7350,2706
2026-02-24T15:00:00,KR Puram,23,0,0,24.91,223000,3180,10,7350,2116
2026-02-23T16:00:00,JP Nagar,0,0,0,24.91,205000,2870,10,6280,1292
2026-02-23T17:00:00,JP Nagar,1,0,0,24.91,205000,2870,10,6280,1237
2026-02-23T18:00:00,JP Nagar,2,0,0,24.91,205000,2870,10,6280,1334
2026-02-23T19:00:00,JP Nagar,3,0,0,24.91,205000,2870,10,6280,1364
2026-02-23T20:00:00,JP Nagar,4,0,0,24.91,205000,2870,10,6280,1307
2026-02-23T21:00:00,JP Nagar,5,0,0,24.91,205000,2870,10,6280,1232
2026-02-23T22:00:00,JP Nagar,6,0,0,24.91,205000,2870,10,6280,1560
2026-02-23T23:00:00,JP Nagar,7,0,0,24.91,205000,2870,10,6280,2003
2026-02-24T00:00:00,JP Nagar,8,0,0,24.91,205000,2870,10,6280,3246
2026-02-24T01:00:00,JP Nagar,9,0,0,24.91,205000,2870,10,6280,3356
2026-02-24T02:00:00,JP Nagar,10,0,0,24.91,205000,2870,10,6280,1973
2026-02-24T03:00:00,JP Nagar,11,0,0,24.91,205000,2870,10,6280,1770
2026-02-24T04:00:00,JP Nagar,12,0,0,24.91,205000,2870,10,6280,1919
2026-02-24T05:00:00,JP Nagar,13,0,0,24.91,205000,2870,10,6280,1856
2026-02-24T06:00:00,JP Nagar,14,0,0,24.91,205000,2870,10,6280,1909
2026-02-24T07:00:00,JP Nagar,15,0,0,24.91,205000,2870,10,6280,1860
2026-02-24T08:00:00,JP Nagar,16,0,0,24.91,205000,2870,10,6280,1956
2026-02-24T09:00:00,JP Nagar,17,0,0,24.91,205000,2870,10,6280,2023
2026-02-24T10:00:00,JP Nagar,18,0,0,24.91,205000,2870,10,6280,4092
2026-02-24T11:00:00,JP Nagar,19,0,0,24.91,205000,2870,10,6280,4084
2026-02-24T12:00:00,JP Nagar,20,0,0,24.91,205000,2870,10,6280,4137
2026-02-24T13:00:00,JP Nagar,21,0,0,24.91,205000,2870,10,6280,3445
2026-02-24T14:00:00,JP Nagar,22,0,0,24.91,205000,2870,10,6280,2180
2026-02-24T15:00:00,JP Nagar,23,0,0,24.91,205000,2870,10,6280,1649
2026-02-23T16:00:00,RR Nagar,0,0,0,24.91,238000,3010,9,6880,1478
2026-02-23T17:00:00,RR Nagar,1,0,0,24.91,238000,3010,9,6880,1434
2026-02-23T18:00:00,RR Nagar,2,0,0,24.91,238000,3010,9,6880,1504
2026-02-23T19:00:00,RR Nagar,3,0,0,24.91,238000,3010,9,6880,1562
2026-02-23T20:00:00,RR Nagar,4,0,0,24.91,238000,3010,9,6880,1480
2026-02-23T21:00:00,RR Nagar,5,0,0,24.91,238000,3010,9,6880,1360
2026-02-23T22:00:00,RR Nagar,6,0,0,24.91,238000,3010,9,6880,2095
2026-02-23T23:00:00,RR Nagar,7,0,0,24.91,238000,3010,9,6880,2413
2026-02-24T00:00:00,RR Nagar,8,0,0,24.91,238000,3010,9,6880,3701
2026-02-24T01:00:00,RR Nagar,9,0,0,24.91,238000,3010,9,6880,3802
2026-02-24T02:00:00,RR Nagar,10,0,0,24.91,238000,3010,9,6880,2242
2026-02-24T03:00:00,RR Nagar,11,0,0,24.91,238000,3010,9,6880,2259
2026-02-24T04:00:00,RR Nagar,12,0,0,24.91,238000,3010,9,6880,2159
2026-02-24T05:00:00,RR Nagar,13,0,0,24.91,238000,3010,9,6880,2028
2026-02-24T06:00:00,RR Nagar,14,0,0,24.91,238000,3010,9,6880,2084
2026-02-24T07:00:00,RR Nagar,15,0,0,24.91,238000,3010,9,6880,2201
2026-02-24T08:00:00,RR Nagar,16,0,0,24.91,238000,3010,9,6880,2236
2026-02-24T09:00:00,RR Nagar,17,0,0,24.91,238000,3010,9,6880,2377
2026-02-24T10:00:00,RR Nagar,18,0,0,24.91,238000,3010,9,6880,4504
2026-02-24T11:00:00,RR Nagar,19,0,0,24.91,238000,3010,9,6880,4640
2026-02-24T12:00:00,RR Nagar,20,0,0,24.91,238000,3010,9,6880,4515
2026-02-24T13:00:00,RR Nagar,21,0,0,24.91,238000,3010,9,6880,4742
2026-02-24T14:00:00,RR Nagar,22,0,0,24.91,238000,3010,9,6880,2565
2026-02-24T15:00:00,RR Nagar,23,0,0,24.91,238000,3010,9,6880,1879
2026-02-23T16:00:00,Nagarbhavi,0,0,0,24.91,181000,2430,8,6020,1011
2026-02-23T17:00:00,Nagarbhavi,1,0,0,24.91,181000,2430,8,6020,1123
2026-02-23T18:00:00,Nagarbhavi,2,0,0,24.91,181000,2430,8,6020,1070
2026-02-23T19:00:00,Nagarbhavi,3,0,0,24.91,181000,2430,8,6020,1149
2026-02-23T20:00:00,Nagarbhavi,4,0,0,24.91,181000,2430,8,6020,1142
2026-02-23T21:00:00,Nagarbhavi,5,0,0,24.91,181000,2430,8,6020,1003
2026-02-23T22:00:00,Nagarbhavi,6,0,0,24.91,181000,2430,8,6020,1339
2026-02-23T23:00:00,Nagarbhavi,7,0,0,24.91,181000,2430,8,6020,1667
2026-02-24T00:00:00,Nagarbhavi,8,0,0,24.91,181000,2430,8,6020,2684
2026-02-24T01:00:00,Nagarbhavi,9,0,0,24.91,181000,2430,8,6020,2615
2026-02-24T02:00:00,Nagarbhavi,10,0,0,24.91,181000,2430,8,6020,1688
2026-02-24T03:00:00,Nagarbhavi,11,0,0,24.91,181000,2430,8,6020,1540
2026-02-24T04:00:00,Nagarbhavi,12,0,0,24.91,181000,2430,8,6020,1471
2026-02-24T05:00:00,Nagarbhavi,13,0,0,24.91,181000,2430,8,6020,1544
2026-02-24T06:00:00,Nagarbhavi,14,0,0,24.91,181000,2430,8,6020,1432
2026-02-24T07:00:00,Nagarbhavi,15,0,0,24.91,181000,2430,8,6020,1611
2026-02-24T08:00:00,Nagarbhavi,16,0,0,24.91,181000,2430,8,6020,1477
2026-02-24T09:00:00,Nagarbhavi,17,0,0,24.91,181000,2430,8,6020,1567
2026-02-24T10:00:00,Nagarbhavi,18,0,0,24.91,181000,2430,8,6020,3124
2026-02-24T11:00:00,Nagarbhavi,19,0,0,24.91,181000,2430,8,6020,3114
2026-02-24T12:00:00,Nagarbhavi,20,0,0,24.91,181000,2430,8,6020,3012
2026-02-24T13:00:00,Nagarbhavi,21,0,0,24.91,181000,2430,8,6020,3250
2026-02-24T14:00:00,Nagarbhavi,22,0,0,24.91,181000,2430,8,6020,1675
2026-02-24T15:00:00,Nagarbhavi,23,0,0,24.91,181000,2430,8,6020,1313
2026-02-23T16:00:00,Bommanahalli,0,0,0,24.91,229000,3090,10,6710,1552
2026-02-23T17:00:00,Bommanahalli,1,0,0,24.91,229000,3090,10,6710,1339
2026-02-23T18:00:00,Bommanahalli,2,0,0,24.91,229000,3090,10,6710,1435
2026-02-23T19:00:00,Bommanahalli,3,0,0,24.91,229000,3090,10,6710,1450
2026-02-23T20:00:00,Bommanahalli,4,0,0,24.91,229000,3090,10,6710,1408
2026-02-23T21:00:00,Bommanahalli,5,0,0,24.91,229000,3090,10,6710,1383
2026-02-23T22:00:00,Bommanahalli,6,0,0,24.91,229000,3090,10,6710,1720
2026-02-23T23:00:00,Bommanahalli,7,0,0,24.91,229000,3090,10,6710,2343
2026-02-24T00:00:00,Bommanahalli,8,0,0,24.91,229000,3090,10,6710,3610
2026-02-24T01:00:00,Bommanahalli,9,0,0,24.91,229000,3090,10,6710,3841
2026-02-24T02:00:00,Bommanahalli,10,0,0,24.91,229000,3090,10,6710,2499
2026-02-24T03:00:00,Bommanahalli,11,0,0,24.91,229000,3090,10,6710,2106
2026-02-24T04:00:00,Bommanahalli,12,0,0,24.91,229000,3090,10,6710,2081
2026-02-24T05:00:00,Bommanahalli,13,0,0,24.91,229000,3090,10,6710,2100
2026-02-24T06:00:00,Bommanahalli,14,0,0,24.91,229000,3090,10,6710,2269
2026-02-24T07:00:00,Bommanahalli,15,0,0,24.91,229000,3090,10,6710,2187
2026-02-24T08:00:00,Bommanahalli,16,0,0,24.91,229000,3090,10,6710,2221
2026-02-24T09:00:00,Bommanahalli,17,0,0,24.91,229000,3090,10,6710,2265
2026-02-24T10:00:00,Bommanahalli,18,0,0,24.91,229000,3090,10,6710,4128
2026-02-24T11:00:00,Bommanahalli,19,0,0,24.91,229000,3090,10,6710,4175
